"item_id","tag_id","itemtotag_timestamp"
1052,412,"2011-08-30 14:16:28"
1053,3,"2011-08-30 14:16:28"
1053,5,"2011-08-30 14:16:28"
1053,235,"2011-08-30 14:16:28"
1053,271,"2011-08-30 14:16:28"
1053,389,"2011-08-30 14:16:28"
1054,3,"2011-08-30 14:16:28"
1054,5,"2011-08-30 14:16:28"
1054,235,"2011-08-30 14:16:28"
1054,273,"2011-08-30 14:16:28"
1054,389,"2011-08-30 14:16:28"
1055,3,"2011-08-30 14:16:28"
1055,5,"2011-08-30 14:16:28"
1055,235,"2011-08-30 14:16:28"
1055,274,"2011-08-30 14:16:28"
1055,389,"2011-08-30 14:16:28"
1056,3,"2011-08-30 14:16:28"
1056,5,"2011-08-30 14:16:28"
1056,235,"2011-08-30 14:16:28"
1056,276,"2011-08-30 14:16:28"
1056,389,"2011-08-30 14:16:28"
1057,3,"2011-08-30 14:16:28"
1057,5,"2011-08-30 14:16:28"
1057,235,"2011-08-30 14:16:28"
1057,277,"2011-08-30 14:16:28"
1057,389,"2011-08-30 14:16:28"
1058,3,"2011-08-30 14:16:28"
1058,5,"2011-08-30 14:16:28"
1058,235,"2011-08-30 14:16:28"
1058,278,"2011-08-30 14:16:28"
1058,389,"2011-08-30 14:16:28"
1059,3,"2011-08-30 14:16:28"
1059,5,"2011-08-30 14:16:28"
1059,235,"2011-08-30 14:16:28"
1059,389,"2011-08-30 14:16:28"
1059,413,"2011-08-30 14:16:28"
1060,3,"2011-08-30 14:16:28"
1060,5,"2011-08-30 14:16:28"
1060,235,"2011-08-30 14:16:28"
1060,389,"2011-08-30 14:16:28"
1060,414,"2011-08-30 14:16:28"
1061,3,"2011-08-30 14:16:28"
1061,5,"2011-08-30 14:16:28"
1061,235,"2011-08-30 14:16:28"
1061,389,"2011-08-30 14:16:28"
1061,415,"2011-08-30 14:16:28"
1062,3,"2011-08-30 14:16:28"
1062,5,"2011-08-30 14:16:28"
1062,235,"2011-08-30 14:16:28"
1062,389,"2011-08-30 14:16:28"
1062,416,"2011-08-30 14:16:28"
1063,3,"2011-08-30 14:16:28"
1063,5,"2011-08-30 14:16:28"
1063,31,"2012-12-14 11:11:44"
1063,235,"2011-08-30 14:16:28"
1063,389,"2011-08-30 14:16:28"
1064,3,"2011-08-30 14:16:28"
1064,5,"2011-08-30 14:16:28"
1064,235,"2011-08-30 14:16:28"
1064,389,"2011-08-30 14:16:28"
1064,418,"2011-08-30 14:16:28"
1065,7,"2014-07-22 14:53:09"
1065,34,"2011-08-30 14:16:28"
1065,235,"2011-08-30 14:16:28"
1065,389,"2011-08-30 14:16:28"
1065,419,"2011-08-30 14:16:28"
1066,7,"2011-08-30 14:16:28"
1066,34,"2011-08-30 14:16:28"
1066,235,"2011-08-30 14:16:28"
1066,389,"2011-08-30 14:16:28"
1066,420,"2011-08-30 14:16:28"
1067,7,"2014-07-22 14:53:09"
1067,34,"2011-08-30 14:16:28"
1067,235,"2011-08-30 14:16:28"
1067,389,"2011-08-30 14:16:28"
1067,421,"2011-08-30 14:16:28"
1068,7,"2011-08-30 14:16:28"
1068,34,"2011-08-30 14:16:28"
1068,235,"2011-08-30 14:16:28"
1068,389,"2011-08-30 14:16:28"
1068,422,"2011-08-30 14:16:28"
1069,7,"2011-08-30 14:16:28"
1069,34,"2011-08-30 14:16:28"
1069,235,"2011-08-30 14:16:28"
1069,288,"2011-08-30 14:16:28"
1069,389,"2011-08-30 14:16:28"
1070,7,"2011-08-30 14:16:28"
1070,34,"2011-08-30 14:16:28"
1070,235,"2011-08-30 14:16:28"
1070,289,"2011-08-30 14:16:28"
1070,389,"2011-08-30 14:16:28"
1071,7,"2011-08-30 14:16:28"
1071,34,"2011-08-30 14:16:28"
1071,235,"2011-08-30 14:16:28"
1071,389,"2011-08-30 14:16:28"
1071,423,"2011-08-30 14:16:28"
1072,7,"2011-08-30 14:16:28"
1072,34,"2011-08-30 14:16:28"
1072,235,"2011-08-30 14:16:28"
1072,389,"2011-08-30 14:16:28"
1072,424,"2011-08-30 14:16:28"
1073,7,"2011-08-30 14:16:28"
1073,34,"2011-08-30 14:16:28"
1073,235,"2011-08-30 14:16:28"
1073,389,"2011-08-30 14:16:28"
1073,425,"2011-08-30 14:16:28"
1074,7,"2011-08-30 14:16:28"
1074,34,"2011-08-30 14:16:28"
1074,235,"2011-08-30 14:16:28"
1074,389,"2011-08-30 14:16:28"
1074,426,"2011-08-30 14:16:28"
1075,7,"2011-08-30 14:16:28"
1075,34,"2011-08-30 14:16:28"
1075,235,"2011-08-30 14:16:28"
1075,298,"2011-08-30 14:16:28"
1075,389,"2011-08-30 14:16:28"
1076,7,"2011-08-30 14:16:28"
1076,34,"2011-08-30 14:16:28"
1076,235,"2011-08-30 14:16:28"
1076,301,"2011-08-30 14:16:28"
1076,389,"2011-08-30 14:16:28"
1077,7,"2011-08-30 14:16:28"
1077,34,"2011-08-30 14:16:28"
1077,235,"2011-08-30 14:16:28"
1077,389,"2011-08-30 14:16:28"
1077,427,"2011-08-30 14:16:28"
1078,7,"2011-08-30 14:16:28"
1078,34,"2011-08-30 14:16:28"
1078,235,"2011-08-30 14:16:28"
1078,389,"2011-08-30 14:16:28"
1078,428,"2011-08-30 14:16:28"
1079,7,"2011-08-30 14:16:28"
1079,34,"2011-08-30 14:16:28"
1079,235,"2011-08-30 14:16:28"
1079,389,"2011-08-30 14:16:28"
1079,429,"2011-08-30 14:16:28"
1080,7,"2011-08-30 14:16:28"
1080,34,"2011-08-30 14:16:28"
1080,235,"2011-08-30 14:16:28"
1080,389,"2011-08-30 14:16:28"
1080,430,"2011-08-30 14:16:28"
1081,7,"2011-08-30 14:16:28"
1081,34,"2011-08-30 14:16:28"
1081,235,"2011-08-30 14:16:28"
1081,303,"2011-08-30 14:16:28"
1081,389,"2011-08-30 14:16:28"
1082,7,"2011-08-30 14:16:28"
1082,34,"2011-08-30 14:16:28"
1082,235,"2011-08-30 14:16:28"
1082,305,"2011-08-30 14:16:28"
1082,389,"2011-08-30 14:16:28"
1083,7,"2011-08-30 14:16:28"
1083,34,"2011-08-30 14:16:28"
1083,235,"2011-08-30 14:16:28"
1083,306,"2011-08-30 14:16:28"
1083,389,"2011-08-30 14:16:28"
1084,7,"2011-08-30 14:16:28"
1084,34,"2011-08-30 14:16:28"
1084,235,"2011-08-30 14:16:28"
1084,389,"2011-08-30 14:16:28"
1084,431,"2011-08-30 14:16:28"
1090,46,"2011-08-30 14:16:28"
1090,235,"2011-08-30 14:16:28"
1090,389,"2011-08-30 14:16:28"
1090,432,"2011-08-30 14:16:28"
1096,3,"2011-08-30 14:16:28"
1096,5,"2011-08-30 14:16:28"
1096,10,"2011-08-30 14:16:28"
1096,389,"2011-08-30 14:16:28"
1096,433,"2011-08-30 14:16:28"
1097,3,"2011-08-30 14:16:28"
1097,5,"2011-08-30 14:16:28"
1097,19,"2011-08-30 14:16:28"
1097,389,"2011-08-30 14:16:28"
1097,433,"2011-08-30 14:16:28"
1098,3,"2011-08-30 14:16:28"
1098,5,"2011-08-30 14:16:28"
1098,20,"2011-08-30 14:16:28"
1098,389,"2011-08-30 14:16:28"
1098,433,"2011-08-30 14:16:28"
1099,3,"2011-08-30 14:16:28"
1099,5,"2011-08-30 14:16:28"
1099,123,"2011-08-30 14:16:28"
1099,389,"2011-08-30 14:16:28"
1099,433,"2011-08-30 14:16:28"
1100,3,"2011-08-30 14:16:28"
1100,5,"2011-08-30 14:16:28"
1100,140,"2011-08-30 14:16:28"
1100,389,"2011-08-30 14:16:28"
1100,433,"2011-08-30 14:16:28"
1101,3,"2011-08-30 14:16:28"
1101,5,"2011-08-30 14:16:28"
1101,31,"2011-08-30 14:16:28"
1101,389,"2011-08-30 14:16:28"
1101,433,"2011-08-30 14:16:28"
1102,7,"2014-07-22 14:53:09"
1102,34,"2011-08-30 14:16:28"
1102,35,"2011-08-30 14:16:28"
1102,389,"2011-08-30 14:16:28"
1102,433,"2011-08-30 14:16:28"
1103,7,"2011-08-30 14:16:28"
1103,34,"2011-08-30 14:16:28"
1103,37,"2011-08-30 14:16:28"
1103,389,"2011-08-30 14:16:28"
1103,433,"2011-08-30 14:16:28"
1104,7,"2011-08-30 14:16:28"
1104,34,"2011-08-30 14:16:28"
1104,183,"2011-08-30 14:16:28"
1104,389,"2011-08-30 14:16:28"
1104,433,"2011-08-30 14:16:28"
1105,7,"2011-08-30 14:16:28"
1105,34,"2011-08-30 14:16:28"
1105,44,"2011-08-30 14:16:28"
1105,389,"2011-08-30 14:16:28"
1105,433,"2011-08-30 14:16:28"
1106,7,"2011-08-30 14:16:28"
1106,34,"2011-08-30 14:16:28"
1106,114,"2011-08-30 14:16:28"
1106,389,"2011-08-30 14:16:28"
1106,433,"2011-08-30 14:16:28"
1107,7,"2011-08-30 14:16:28"
1107,34,"2011-08-30 14:16:28"
1107,115,"2011-08-30 14:16:28"
1107,389,"2011-08-30 14:16:28"
1107,433,"2011-08-30 14:16:28"
1113,3,"2011-08-30 14:16:29"
1113,5,"2011-08-30 14:16:29"
1113,191,"2011-08-30 14:16:29"
1113,390,"2011-08-30 14:16:29"
1113,434,"2011-08-30 14:16:29"
1114,3,"2011-08-30 14:16:29"
1114,5,"2011-08-30 14:16:29"
1114,82,"2011-08-30 14:16:29"
1114,390,"2011-08-30 14:16:29"
1114,434,"2011-08-30 14:16:29"
1115,3,"2011-08-30 14:16:29"
1115,5,"2011-08-30 14:16:29"
1115,179,"2011-08-30 14:16:29"
1115,390,"2011-08-30 14:16:29"
1115,434,"2011-08-30 14:16:29"
1116,3,"2011-08-30 14:16:29"
1116,4,"2011-08-30 14:16:29"
1116,5,"2011-08-30 14:16:29"
1116,390,"2011-08-30 14:16:29"
1116,434,"2011-08-30 14:16:29"
1117,3,"2011-08-30 14:16:29"
1117,5,"2011-08-30 14:16:29"
1117,6,"2011-08-30 14:16:29"
1117,390,"2011-08-30 14:16:29"
1117,434,"2011-08-30 14:16:29"
1118,3,"2011-08-30 14:16:29"
1118,5,"2011-08-30 14:16:29"
1118,9,"2011-08-30 14:16:29"
1118,390,"2011-08-30 14:16:29"
1118,434,"2011-08-30 14:16:29"
1119,3,"2011-08-30 14:16:29"
1119,5,"2011-08-30 14:16:29"
1119,10,"2011-08-30 14:16:29"
1119,390,"2011-08-30 14:16:29"
1119,434,"2011-08-30 14:16:29"
1120,3,"2011-08-30 14:16:29"
1120,5,"2011-08-30 14:16:29"
1120,11,"2011-08-30 14:16:29"
1120,390,"2011-08-30 14:16:29"
1120,434,"2011-08-30 14:16:29"
1121,3,"2011-08-30 14:16:29"
1121,5,"2011-08-30 14:16:29"
1121,13,"2011-08-30 14:16:29"
1121,390,"2011-08-30 14:16:29"
1121,434,"2011-08-30 14:16:29"
1122,3,"2011-08-30 14:16:29"
1122,5,"2011-08-30 14:16:29"
1122,122,"2011-08-30 14:16:29"
1122,390,"2011-08-30 14:16:29"
1122,434,"2011-08-30 14:16:29"
1123,3,"2011-08-30 14:16:29"
1123,5,"2011-08-30 14:16:29"
1123,196,"2011-08-30 14:16:29"
1123,390,"2011-08-30 14:16:29"
1123,434,"2011-08-30 14:16:29"
1124,3,"2011-08-30 14:16:29"
1124,5,"2011-08-30 14:16:29"
1124,197,"2011-08-30 14:16:29"
1124,390,"2011-08-30 14:16:29"
1124,434,"2011-08-30 14:16:29"
1125,3,"2011-08-30 14:16:29"
1125,5,"2011-08-30 14:16:29"
1125,20,"2011-08-30 14:16:29"
1125,390,"2011-08-30 14:16:29"
1125,434,"2011-08-30 14:16:29"
1126,3,"2011-08-30 14:16:29"
1126,5,"2011-08-30 14:16:29"
1126,123,"2011-08-30 14:16:29"
1126,390,"2011-08-30 14:16:29"
1126,434,"2011-08-30 14:16:29"
1127,3,"2011-08-30 14:16:29"
1127,5,"2011-08-30 14:16:29"
1127,24,"2011-08-30 14:16:29"
1127,390,"2011-08-30 14:16:29"
1127,434,"2011-08-30 14:16:29"
1128,3,"2011-08-30 14:16:29"
1128,5,"2011-08-30 14:16:29"
1128,25,"2011-08-30 14:16:29"
1128,390,"2011-08-30 14:16:29"
1128,434,"2011-08-30 14:16:29"
1129,3,"2011-08-30 14:16:29"
1129,5,"2011-08-30 14:16:29"
1129,140,"2011-08-30 14:16:29"
1129,390,"2011-08-30 14:16:29"
1129,434,"2011-08-30 14:16:29"
1130,3,"2011-08-30 14:16:29"
1130,5,"2011-08-30 14:16:29"
1130,363,"2011-08-30 14:16:29"
1130,390,"2011-08-30 14:16:29"
1130,434,"2011-08-30 14:16:29"
1131,3,"2011-08-30 14:16:29"
1131,5,"2011-08-30 14:16:29"
1131,390,"2011-08-30 14:16:29"
1131,434,"2011-08-30 14:16:29"
1131,435,"2011-08-30 14:16:29"
1132,3,"2011-08-30 14:16:29"
1132,5,"2011-08-30 14:16:29"
1132,390,"2011-08-30 14:16:29"
1132,434,"2011-08-30 14:16:29"
1132,436,"2011-08-30 14:16:29"
1133,3,"2011-08-30 14:16:29"
1133,5,"2011-08-30 14:16:29"
1133,31,"2011-08-30 14:16:29"
1133,390,"2011-08-30 14:16:29"
1133,434,"2011-08-30 14:16:29"
1134,3,"2011-08-30 14:16:29"
1134,5,"2011-08-30 14:16:29"
1134,104,"2011-08-30 14:16:29"
1134,390,"2011-08-30 14:16:29"
1134,434,"2011-08-30 14:16:29"
1135,3,"2011-08-30 14:16:29"
1135,5,"2011-08-30 14:16:29"
1135,390,"2011-08-30 14:16:29"
1135,434,"2011-08-30 14:16:29"
1135,437,"2011-08-30 14:16:29"
1136,3,"2011-08-30 14:16:29"
1136,5,"2011-08-30 14:16:29"
1136,23,"2011-08-30 14:16:29"
1136,390,"2011-08-30 14:16:29"
1136,434,"2011-08-30 14:16:29"
1137,7,"2011-08-30 14:16:29"
1137,34,"2011-08-30 14:16:29"
1137,35,"2011-08-30 14:16:29"
1137,390,"2011-08-30 14:16:29"
1137,434,"2011-08-30 14:16:29"
1138,7,"2011-08-30 14:16:29"
1138,34,"2011-08-30 14:16:29"
1138,106,"2011-08-30 14:16:29"
1138,390,"2011-08-30 14:16:29"
1138,434,"2011-08-30 14:16:29"
1139,7,"2011-08-30 14:16:29"
1139,34,"2011-08-30 14:16:29"
1139,107,"2011-08-30 14:16:29"
1139,390,"2011-08-30 14:16:29"
1139,434,"2011-08-30 14:16:29"
1140,7,"2011-08-30 14:16:29"
1140,34,"2011-08-30 14:16:29"
1140,38,"2011-08-30 14:16:29"
1140,390,"2011-08-30 14:16:29"
1140,434,"2011-08-30 14:16:29"
1141,7,"2011-08-30 14:16:29"
1141,34,"2011-08-30 14:16:29"
1141,183,"2011-08-30 14:16:29"
1141,390,"2011-08-30 14:16:29"
1141,434,"2011-08-30 14:16:29"
1142,7,"2011-08-30 14:16:29"
1142,34,"2011-08-30 14:16:29"
1142,42,"2011-08-30 14:16:29"
1142,390,"2011-08-30 14:16:29"
1142,434,"2011-08-30 14:16:29"
1143,7,"2011-08-30 14:16:29"
1143,34,"2011-08-30 14:16:29"
1143,43,"2011-08-30 14:16:29"
1143,390,"2011-08-30 14:16:29"
1143,434,"2011-08-30 14:16:29"
1144,7,"2011-08-30 14:16:29"
1144,34,"2011-08-30 14:16:29"
1144,44,"2011-08-30 14:16:29"
1144,390,"2011-08-30 14:16:29"
1144,434,"2011-08-30 14:16:29"
1145,7,"2011-08-30 14:16:29"
1145,34,"2011-08-30 14:16:29"
1145,45,"2011-08-30 14:16:29"
1145,390,"2011-08-30 14:16:29"
1145,434,"2011-08-30 14:16:29"
1148,3,"2011-08-30 14:16:29"
1148,5,"2011-08-30 14:16:29"
1148,20,"2011-08-30 14:16:29"
1148,434,"2011-08-30 14:16:29"
1148,438,"2011-08-30 14:16:29"
1149,3,"2011-08-30 14:16:29"
1149,5,"2011-08-30 14:16:29"
1149,123,"2011-08-30 14:16:29"
1149,434,"2011-08-30 14:16:29"
1149,438,"2011-08-30 14:16:29"
1150,3,"2011-08-30 14:16:29"
1150,5,"2011-08-30 14:16:29"
1150,23,"2011-08-30 14:16:29"
1150,434,"2011-08-30 14:16:29"
1150,438,"2011-08-30 14:16:29"
1151,3,"2011-08-30 14:16:29"
1151,5,"2011-08-30 14:16:29"
1151,24,"2011-08-30 14:16:29"
1151,434,"2011-08-30 14:16:29"
1151,438,"2011-08-30 14:16:29"
1168,46,"2011-08-30 14:16:29"
1168,434,"2011-08-30 14:16:29"
1168,438,"2011-08-30 14:16:29"
1168,439,"2011-08-30 14:16:29"
1175,3,"2011-08-30 14:16:29"
1175,5,"2011-08-30 14:16:29"
1175,434,"2011-08-30 14:16:29"
1175,440,"2011-08-30 14:16:29"
1175,441,"2011-08-30 14:16:29"
1176,3,"2011-08-30 14:16:29"
1176,5,"2011-08-30 14:16:29"
1176,434,"2011-08-30 14:16:29"
1176,440,"2011-08-30 14:16:29"
1176,442,"2011-08-30 14:16:29"
1177,3,"2011-08-30 14:16:29"
1177,5,"2011-08-30 14:16:29"
1177,434,"2011-08-30 14:16:29"
1177,440,"2011-08-30 14:16:29"
1177,443,"2011-08-30 14:16:29"
1178,3,"2011-08-30 14:16:29"
1178,5,"2011-08-30 14:16:29"
1178,434,"2011-08-30 14:16:29"
1178,440,"2011-08-30 14:16:29"
1178,444,"2011-08-30 14:16:29"
1179,3,"2011-08-30 14:16:30"
1179,5,"2011-08-30 14:16:30"
1179,11,"2011-08-30 14:16:30"
1179,434,"2011-08-30 14:16:29"
1179,440,"2011-08-30 14:16:29"
1180,3,"2011-08-30 14:16:30"
1180,5,"2011-08-30 14:16:30"
1180,434,"2011-08-30 14:16:30"
1180,440,"2011-08-30 14:16:30"
1180,445,"2011-08-30 14:16:30"
1181,3,"2011-08-30 14:16:30"
1181,5,"2011-08-30 14:16:30"
1181,434,"2011-08-30 14:16:30"
1181,440,"2011-08-30 14:16:30"
1181,446,"2011-08-30 14:16:30"
1182,3,"2011-08-30 14:16:30"
1182,5,"2011-08-30 14:16:30"
1182,434,"2011-08-30 14:16:30"
1182,440,"2011-08-30 14:16:30"
1182,447,"2011-08-30 14:16:30"
1183,3,"2011-08-30 14:16:30"
1183,5,"2011-08-30 14:16:30"
1183,434,"2011-08-30 14:16:30"
1183,440,"2011-08-30 14:16:30"
1183,448,"2011-08-30 14:16:30"
1184,3,"2011-08-30 14:16:30"
1184,5,"2011-08-30 14:16:30"
1184,75,"2011-08-30 14:16:30"
1184,434,"2011-08-30 14:16:30"
1184,440,"2011-08-30 14:16:30"
1185,3,"2011-08-30 14:16:30"
1185,5,"2011-08-30 14:16:30"
1185,434,"2011-08-30 14:16:30"
1185,440,"2011-08-30 14:16:30"
1185,449,"2011-08-30 14:16:30"
1186,3,"2011-08-30 14:16:30"
1186,5,"2011-08-30 14:16:30"
1186,20,"2011-08-30 14:16:30"
1186,434,"2011-08-30 14:16:30"
1186,440,"2011-08-30 14:16:30"
1187,3,"2011-08-30 14:16:30"
1187,5,"2011-08-30 14:16:30"
1187,434,"2011-08-30 14:16:30"
1187,440,"2011-08-30 14:16:30"
1187,450,"2011-08-30 14:16:30"
1188,3,"2011-08-30 14:16:30"
1188,5,"2011-08-30 14:16:30"
1188,434,"2011-08-30 14:16:30"
1188,440,"2011-08-30 14:16:30"
1188,451,"2011-08-30 14:16:30"
1189,3,"2011-08-30 14:16:30"
1189,5,"2011-08-30 14:16:30"
1189,434,"2011-08-30 14:16:30"
1189,440,"2011-08-30 14:16:30"
1189,452,"2011-08-30 14:16:30"
1190,3,"2011-08-30 14:16:30"
1190,5,"2011-08-30 14:16:30"
1190,434,"2011-08-30 14:16:30"
1190,440,"2011-08-30 14:16:30"
1190,453,"2011-08-30 14:16:30"
1191,3,"2011-08-30 14:16:30"
1191,5,"2011-08-30 14:16:30"
1191,23,"2011-08-30 14:16:30"
1191,434,"2011-08-30 14:16:30"
1191,440,"2011-08-30 14:16:30"
1192,3,"2011-08-30 14:16:30"
1192,5,"2011-08-30 14:16:30"
1192,434,"2011-08-30 14:16:30"
1192,440,"2011-08-30 14:16:30"
1192,454,"2011-08-30 14:16:30"
1193,3,"2011-08-30 14:16:30"
1193,5,"2011-08-30 14:16:30"
1193,434,"2011-08-30 14:16:30"
1193,440,"2011-08-30 14:16:30"
1193,455,"2011-08-30 14:16:30"
1194,3,"2011-08-30 14:16:30"
1194,5,"2011-08-30 14:16:30"
1194,434,"2011-08-30 14:16:30"
1194,440,"2011-08-30 14:16:30"
1194,456,"2011-08-30 14:16:30"
1195,3,"2011-08-30 14:16:30"
1195,5,"2011-08-30 14:16:30"
1195,434,"2011-08-30 14:16:30"
1195,440,"2011-08-30 14:16:30"
1195,457,"2011-08-30 14:16:30"
1196,3,"2011-08-30 14:16:30"
1196,5,"2011-08-30 14:16:30"
1196,434,"2011-08-30 14:16:30"
1196,440,"2011-08-30 14:16:30"
1196,458,"2011-08-30 14:16:30"
1197,3,"2011-08-30 14:16:30"
1197,5,"2011-08-30 14:16:30"
1197,434,"2011-08-30 14:16:30"
1197,440,"2011-08-30 14:16:30"
1197,459,"2011-08-30 14:16:30"
1198,3,"2011-08-30 14:16:30"
1198,5,"2011-08-30 14:16:30"
1198,434,"2011-08-30 14:16:30"
1198,440,"2011-08-30 14:16:30"
1198,460,"2011-08-30 14:16:30"
1199,3,"2011-08-30 14:16:30"
1199,5,"2011-08-30 14:16:30"
1199,434,"2011-08-30 14:16:30"
1199,440,"2011-08-30 14:16:30"
1199,461,"2011-08-30 14:16:30"
1200,3,"2011-08-30 14:16:30"
1200,5,"2011-08-30 14:16:30"
1200,434,"2011-08-30 14:16:30"
1200,440,"2011-08-30 14:16:30"
1200,462,"2011-08-30 14:16:30"
1201,3,"2011-08-30 14:16:30"
1201,4,"2011-08-30 14:16:30"
1201,5,"2011-08-30 14:16:30"
1201,434,"2011-08-30 14:16:30"
1201,440,"2011-08-30 14:16:30"
1202,3,"2011-08-30 14:16:30"
1202,5,"2011-08-30 14:16:30"
1202,434,"2011-08-30 14:16:30"
1202,440,"2011-08-30 14:16:30"
1202,463,"2011-08-30 14:16:30"
1203,3,"2011-08-30 14:16:30"
1203,5,"2011-08-30 14:16:30"
1203,434,"2011-08-30 14:16:30"
1203,440,"2011-08-30 14:16:30"
1203,464,"2011-08-30 14:16:30"
1204,7,"2011-08-30 14:16:30"
1204,34,"2011-08-30 14:16:30"
1204,434,"2011-08-30 14:16:30"
1204,440,"2011-08-30 14:16:30"
1204,465,"2011-08-30 14:16:30"
1205,7,"2011-08-30 14:16:30"
1205,34,"2011-08-30 14:16:30"
1205,434,"2011-08-30 14:16:30"
1205,440,"2011-08-30 14:16:30"
1205,466,"2011-08-30 14:16:30"
1206,7,"2014-07-22 14:53:09"
1206,34,"2011-08-30 14:16:30"
1206,434,"2011-08-30 14:16:30"
1206,440,"2011-08-30 14:16:30"
1206,467,"2011-08-30 14:16:30"
1207,7,"2011-08-30 14:16:30"
1207,34,"2011-08-30 14:16:30"
1207,388,"2011-08-30 14:16:30"
1207,434,"2011-08-30 14:16:30"
1207,440,"2011-08-30 14:16:30"
1208,7,"2011-08-30 14:16:30"
1208,34,"2011-08-30 14:16:30"
1208,434,"2011-08-30 14:16:30"
1208,440,"2011-08-30 14:16:30"
1208,468,"2011-08-30 14:16:30"
1209,7,"2011-08-30 14:16:30"
1209,34,"2011-08-30 14:16:30"
1209,434,"2011-08-30 14:16:30"
1209,440,"2011-08-30 14:16:30"
1209,469,"2011-08-30 14:16:30"
1210,7,"2011-08-30 14:16:30"
1210,34,"2011-08-30 14:16:30"
1210,434,"2011-08-30 14:16:30"
1210,440,"2011-08-30 14:16:30"
1210,470,"2011-08-30 14:16:30"
1211,7,"2011-08-30 14:16:30"
1211,34,"2011-08-30 14:16:30"
1211,434,"2011-08-30 14:16:30"
1211,440,"2011-08-30 14:16:30"
1211,471,"2011-08-30 14:16:30"
1212,7,"2011-08-30 14:16:30"
1212,34,"2011-08-30 14:16:30"
1212,434,"2011-08-30 14:16:30"
1212,440,"2011-08-30 14:16:30"
1212,472,"2011-08-30 14:16:30"
1213,7,"2011-08-30 14:16:30"
1213,34,"2011-08-30 14:16:30"
1213,434,"2011-08-30 14:16:30"
1213,440,"2011-08-30 14:16:30"
1213,473,"2011-08-30 14:16:30"
1214,7,"2011-08-30 14:16:30"
1214,34,"2011-08-30 14:16:30"
1214,434,"2011-08-30 14:16:30"
1214,440,"2011-08-30 14:16:30"
1214,474,"2011-08-30 14:16:30"
1215,7,"2011-08-30 14:16:30"
1215,34,"2011-08-30 14:16:30"
1215,434,"2011-08-30 14:16:30"
1215,440,"2011-08-30 14:16:30"
1215,475,"2011-08-30 14:16:30"
1216,7,"2011-08-30 14:16:30"
1216,34,"2011-08-30 14:16:30"
1216,58,"2011-08-30 14:16:30"
1216,434,"2011-08-30 14:16:30"
1216,440,"2011-08-30 14:16:30"
1217,7,"2011-08-30 14:16:30"
1217,34,"2011-08-30 14:16:30"
1217,62,"2011-08-30 14:16:30"
1217,434,"2011-08-30 14:16:30"
1217,440,"2011-08-30 14:16:30"
1218,7,"2011-08-30 14:16:30"
1218,34,"2011-08-30 14:16:30"
1218,434,"2011-08-30 14:16:30"
1218,440,"2011-08-30 14:16:30"
1218,476,"2011-08-30 14:16:30"
1219,7,"2011-08-30 14:16:30"
1219,34,"2011-08-30 14:16:30"
1219,434,"2011-08-30 14:16:30"
1219,440,"2011-08-30 14:16:30"
1219,477,"2011-08-30 14:16:30"
1220,7,"2011-08-30 14:16:30"
1220,34,"2011-08-30 14:16:30"
1220,434,"2011-08-30 14:16:30"
1220,440,"2011-08-30 14:16:30"
1220,478,"2011-08-30 14:16:30"
1221,46,"2011-08-30 14:16:30"
1221,434,"2011-08-30 14:16:30"
1221,440,"2011-08-30 14:16:30"
1221,479,"2011-08-30 14:16:30"
1223,3,"2011-08-30 14:16:30"
1223,5,"2011-08-30 14:16:30"
1223,198,"2011-08-30 14:16:30"
1223,480,"2011-08-30 14:16:30"
1223,481,"2011-08-30 14:16:30"
1224,3,"2011-08-30 14:16:30"
1224,5,"2011-08-30 14:16:30"
1224,201,"2011-08-30 14:16:30"
1224,480,"2011-08-30 14:16:30"
1224,481,"2011-08-30 14:16:30"
1225,3,"2011-08-30 14:16:30"
1225,5,"2011-08-30 14:16:30"
1225,24,"2011-08-30 14:16:30"
1225,480,"2011-08-30 14:16:30"
1225,481,"2011-08-30 14:16:30"
1226,3,"2011-08-30 14:16:30"
1226,5,"2011-08-30 14:16:30"
1226,140,"2011-08-30 14:16:30"
1226,480,"2011-08-30 14:16:30"
1226,481,"2011-08-30 14:16:30"
1227,3,"2011-08-30 14:16:30"
1227,5,"2011-08-30 14:16:30"
1227,199,"2011-08-30 14:16:30"
1227,480,"2011-08-30 14:16:30"
1227,481,"2011-08-30 14:16:30"
1228,3,"2011-08-30 14:16:30"
1228,5,"2011-08-30 14:16:30"
1228,200,"2011-08-30 14:16:30"
1228,480,"2011-08-30 14:16:30"
1228,481,"2011-08-30 14:16:30"
1229,3,"2011-08-30 14:16:30"
1229,5,"2011-08-30 14:16:30"
1229,140,"2011-08-30 14:16:30"
1229,480,"2011-08-30 14:16:30"
1229,482,"2011-08-30 14:16:30"
1230,3,"2011-08-30 14:16:30"
1230,5,"2011-08-30 14:16:30"
1230,29,"2011-08-30 14:16:30"
1230,480,"2011-08-30 14:16:30"
1230,482,"2011-08-30 14:16:30"
1230,793,"2012-09-05 15:17:58"
1231,3,"2011-08-30 14:16:31"
1231,5,"2011-08-30 14:16:31"
1231,192,"2011-08-30 14:16:31"
1231,483,"2011-08-30 14:16:31"
1231,484,"2011-08-30 14:16:31"
1232,3,"2011-08-30 14:16:31"
1232,5,"2011-08-30 14:16:31"
1232,193,"2011-08-30 14:16:31"
1232,483,"2011-08-30 14:16:31"
